Year,BER Rating,Period of Construction,Dwelling_Category,County,VALUE
2023,B2,2005-2009,Apartment,Leitrim,3.0
2023,B2,2005-2009,Apartment,Limerick,5.0
2023,B2,2005-2009,Apartment,Longford,5.0
2023,B2,2005-2009,Apartment,Louth,6.0
2023,B2,2005-2009,Apartment,Mayo,2.0
2023,B2,2005-2009,Apartment,Meath,21.0
2023,B2,2005-2009,Apartment,Monaghan,1.0
2023,B2,2005-2009,Apartment,Offaly,11.0
2023,B2,2005-2009,Apartment,Sligo,1.0
2023,B2,2005-2009,Apartment,Tipperary,6.0
2023,B2,2005-2009,Apartment,Waterford,4.0
2023,B2,2005-2009,Apartment,Westmeath,11.0
2023,B2,2005-2009,Apartment,Wicklow,17.0
2023,B2,2005-2009,House,Carlow,32.0
2023,B2,2005-2009,House,Cavan,56.0
2023,B2,2005-2009,House,Clare,65.0
2023,B2,2005-2009,House,Cork,304.0
2023,B2,2005-2009,House,Donegal,52.0
2023,B2,2005-2009,House,Dublin,100.0
2023,B2,2005-2009,House,Galway,138.0
2023,B2,2005-2009,House,Kerry,91.0
2023,B2,2005-2009,House,Kildare,101.0
2023,B2,2005-2009,House,Kilkenny,30.0
2023,B2,2005-2009,House,Laois,56.0
2023,B2,2005-2009,House,Leitrim,20.0
2023,B2,2005-2009,House,Limerick,65.0
2023,B2,2005-2009,House,Longford,15.0
2023,B2,2005-2009,House,Louth,61.0
2023,B2,2005-2009,House,Mayo,66.0
2023,B2,2005-2009,House,Meath,103.0
2023,B2,2005-2009,House,Monaghan,37.0
2023,B2,2005-2009,House,Offaly,29.0
2023,B2,2005-2009,House,Roscommon,64.0
2023,B2,2005-2009,House,Sligo,40.0
2023,B2,2005-2009,House,Tipperary,65.0
2023,B2,2005-2009,House,Waterford,64.0
2023,B2,2005-2009,House,Westmeath,38.0
2023,B2,2005-2009,House,Wexford,75.0
2023,B2,2005-2009,House,Wicklow,58.0
2023,B2,2010-2014,Apartment,Clare,1.0
2023,B2,2010-2014,Apartment,Cork,19.0
2023,B2,2010-2014,Apartment,Dublin,15.0
2023,B2,2010-2014,Apartment,Sligo,1.0
2023,B2,2010-2014,Apartment,Wicklow,2.0
2023,B2,2010-2014,House,Carlow,2.0
2023,B2,2010-2014,House,Cavan,7.0
2023,B2,2010-2014,House,Clare,11.0
2023,B2,2010-2014,House,Cork,28.0
2023,B2,2010-2014,House,Donegal,3.0
2023,B2,2010-2014,House,Dublin,12.0
2023,B2,2010-2014,House,Galway,16.0
2023,B2,2010-2014,House,Kerry,11.0
2023,B2,2010-2014,House,Kildare,13.0
2023,B2,2010-2014,House,Kilkenny,5.0
2023,B2,2010-2014,House,Laois,5.0
2023,B2,2010-2014,House,Leitrim,1.0
2023,B2,2010-2014,House,Limerick,10.0
2023,B2,2010-2014,House,Longford,1.0
2023,B2,2010-2014,House,Louth,5.0
2023,B2,2010-2014,House,Mayo,3.0
2023,B2,2010-2014,House,Meath,11.0
2023,B2,2010-2014,House,Monaghan,5.0
2023,B2,2010-2014,House,Offaly,3.0
2023,B2,2010-2014,House,Roscommon,5.0
2023,B2,2010-2014,House,Sligo,1.0
2023,B2,2010-2014,House,Tipperary,9.0
2023,B2,2010-2014,House,Waterford,4.0
2023,B2,2010-2014,House,Westmeath,4.0
2023,B2,2010-2014,House,Wexford,7.0
2023,B2,2010-2014,House,Wicklow,15.0
2023,B2,2015-2019,Apartment,Cork,1.0
2023,B2,2015-2019,Apartment,Donegal,2.0
2023,B2,2015-2019,House,Carlow,2.0
2023,B2,2015-2019,House,Cavan,1.0
2023,B2,2015-2019,House,Clare,6.0
2023,B2,2015-2019,House,Cork,15.0
2023,B2,2015-2019,House,Donegal,4.0
2023,B2,2015-2019,House,Dublin,4.0
2023,B2,2015-2019,House,Galway,6.0
2023,B2,2015-2019,House,Kerry,2.0
2023,B2,2015-2019,House,Kildare,1.0
2023,B2,2015-2019,House,Kilkenny,3.0
2023,B2,2015-2019,House,Laois,1.0
2023,B2,2015-2019,House,Limerick,4.0
2023,B2,2015-2019,House,Longford,4.0
2023,B2,2015-2019,House,Louth,2.0
2023,B2,2015-2019,House,Mayo,4.0
2023,B2,2015-2019,House,Meath,7.0
2023,B2,2015-2019,House,Offaly,3.0
2023,B2,2015-2019,House,Roscommon,1.0
2023,B2,2015-2019,House,Sligo,1.0
2023,B2,2015-2019,House,Tipperary,4.0
2023,B2,2015-2019,House,Waterford,4.0
2023,B2,2015-2019,House,Westmeath,6.0
2023,B2,2015-2019,House,Wexford,6.0
2023,B2,2020-2024,Apartment,Cork,1.0
2023,B2,2020-2024,Apartment,Mayo,1.0
2023,B2,2020-2024,House,Clare,2.0
2023,B2,2020-2024,House,Cork,6.0
2023,B2,2020-2024,House,Galway,1.0
2023,B2,2020-2024,House,Kerry,3.0
2023,B2,2020-2024,House,Laois,1.0
2023,B2,2020-2024,House,Leitrim,1.0
2023,B2,2020-2024,House,Louth,1.0
2023,B2,2020-2024,House,Mayo,1.0
2023,B2,2020-2024,House,Monaghan,2.0
2023,B2,2020-2024,House,Offaly,1.0
2023,B2,2020-2024,House,Waterford,1.0
2023,B3,2000-2004,Apartment,Carlow,5.0
2023,B3,2000-2004,Apartment,Cavan,2.0
2023,B3,2000-2004,Apartment,Clare,3.0
2023,B3,2000-2004,Apartment,Cork,39.0
2023,B3,2000-2004,Apartment,Donegal,3.0
2023,B3,2000-2004,Apartment,Dublin,56.0
2023,B3,2000-2004,Apartment,Galway,29.0
2023,B3,2000-2004,Apartment,Kerry,4.0
2023,B3,2000-2004,Apartment,Kildare,15.0
2023,B3,2000-2004,Apartment,Kilkenny,3.0
2023,B3,2000-2004,Apartment,Laois,2.0
2023,B3,2000-2004,Apartment,Leitrim,1.0
2023,B3,2000-2004,Apartment,Limerick,53.0
2023,B3,2000-2004,Apartment,Longford,3.0
2023,B3,2000-2004,Apartment,Louth,5.0
2023,B3,2000-2004,Apartment,Mayo,2.0
2023,B3,2000-2004,Apartment,Meath,7.0
2023,B3,2000-2004,Apartment,Offaly,1.0
2023,B3,2000-2004,Apartment,Sligo,7.0
2023,B3,2000-2004,Apartment,Tipperary,2.0
2023,B3,2000-2004,Apartment,Waterford,12.0
2023,B3,2000-2004,Apartment,Westmeath,12.0
2023,B3,2000-2004,Apartment,Wexford,3.0
2023,B3,2000-2004,Apartment,Wicklow,16.0
2023,B3,2000-2004,House,Carlow,37.0
2023,B3,2000-2004,House,Cavan,52.0
2023,B3,2000-2004,House,Clare,81.0
2023,B3,2000-2004,House,Cork,381.0
2023,B3,2000-2004,House,Donegal,80.0
2023,B3,2000-2004,House,Dublin,158.0
2023,B3,2000-2004,House,Galway,179.0
2023,B3,2000-2004,House,Kerry,77.0
2023,B3,2000-2004,House,Kildare,132.0
2023,B3,2000-2004,House,Kilkenny,68.0
2023,B3,2000-2004,House,Laois,47.0
2023,B3,2000-2004,House,Leitrim,30.0
2023,B3,2000-2004,House,Limerick,68.0
2023,B3,2000-2004,House,Longford,22.0
2023,B3,2000-2004,House,Louth,124.0
2023,B3,2000-2004,House,Mayo,90.0
2023,B3,2000-2004,House,Meath,146.0
2023,B3,2000-2004,House,Monaghan,23.0
2023,B3,2000-2004,House,Offaly,46.0
2023,B3,2000-2004,House,Roscommon,59.0
2023,B3,2000-2004,House,Sligo,47.0
2023,B3,2000-2004,House,Tipperary,88.0
2023,B3,2000-2004,House,Waterford,84.0
2023,B3,2000-2004,House,Westmeath,81.0
2023,B3,2000-2004,House,Wexford,113.0
2023,B3,2000-2004,House,Wicklow,91.0
2023,B3,2005-2009,Apartment,Carlow,7.0
2023,B3,2005-2009,Apartment,Cavan,1.0
2023,B3,2005-2009,Apartment,Clare,18.0
2023,B3,2005-2009,Apartment,Cork,77.0
2023,B3,2005-2009,Apartment,Donegal,7.0
2023,B3,2005-2009,Apartment,Dublin,91.0
2023,B3,2005-2009,Apartment,Galway,27.0
2023,B3,2005-2009,Apartment,Kerry,9.0
2023,B3,2005-2009,Apartment,Kildare,59.0
2023,B3,2005-2009,Apartment,Kilkenny,5.0
2023,B3,2005-2009,Apartment,Laois,21.0
2023,B3,2005-2009,Apartment,Limerick,16.0
2023,B3,2005-2009,Apartment,Longford,12.0
2023,B3,2005-2009,Apartment,Louth,11.0
2023,B3,2005-2009,Apartment,Mayo,7.0
2023,B3,2005-2009,Apartment,Meath,40.0
2023,B3,2005-2009,Apartment,Monaghan,9.0
2023,B3,2005-2009,Apartment,Offaly,1.0
2023,B3,2005-2009,Apartment,Roscommon,7.0
2023,B3,2005-2009,Apartment,Sligo,14.0
2023,B3,2005-2009,Apartment,Tipperary,8.0
2023,B3,2005-2009,Apartment,Waterford,12.0
2023,B3,2005-2009,Apartment,Westmeath,10.0
2023,B3,2005-2009,Apartment,Wexford,6.0
2023,B3,2005-2009,Apartment,Wicklow,26.0
2023,B3,2005-2009,House,Carlow,54.0
2023,B3,2005-2009,House,Cavan,96.0
2023,B3,2005-2009,House,Clare,70.0
2023,B3,2005-2009,House,Cork,390.0
2023,B3,2005-2009,House,Donegal,110.0
2023,B3,2005-2009,House,Dublin,102.0
2023,B3,2005-2009,House,Galway,152.0
2023,B3,2005-2009,House,Kerry,96.0
2023,B3,2005-2009,House,Kildare,184.0
2023,B3,2005-2009,House,Kilkenny,70.0
2023,B3,2005-2009,House,Laois,86.0
2023,B3,2005-2009,House,Leitrim,69.0
2023,B3,2005-2009,House,Limerick,105.0
2023,B3,2005-2009,House,Longford,68.0
2023,B3,2005-2009,House,Louth,85.0
2023,B3,2005-2009,House,Mayo,96.0
2023,B3,2005-2009,House,Meath,123.0
2023,B3,2005-2009,House,Monaghan,33.0
2023,B3,2005-2009,House,Offaly,58.0
2023,B3,2005-2009,House,Roscommon,99.0
2023,B3,2005-2009,House,Sligo,88.0
2023,B3,2005-2009,House,Tipperary,117.0
2023,B3,2005-2009,House,Waterford,108.0
2023,B3,2005-2009,House,Westmeath,66.0
2023,B3,2005-2009,House,Wexford,145.0
2023,B3,2005-2009,House,Wicklow,95.0
2023,B3,2010-2014,Apartment,Cork,4.0
2023,B3,2010-2014,Apartment,Donegal,1.0
2023,B3,2010-2014,Apartment,Dublin,9.0
2023,B3,2010-2014,Apartment,Kilkenny,2.0
2023,B3,2010-2014,Apartment,Limerick,1.0
2023,B3,2010-2014,House,Carlow,2.0
2023,B3,2010-2014,House,Clare,3.0
2023,B3,2010-2014,House,Cork,6.0
2023,B3,2010-2014,House,Donegal,5.0
2023,B3,2010-2014,House,Dublin,5.0
2023,B3,2010-2014,House,Galway,3.0
2023,B3,2010-2014,House,Kerry,2.0
2023,B3,2010-2014,House,Kildare,3.0
2023,B3,2010-2014,House,Kilkenny,2.0
2023,B3,2010-2014,House,Laois,1.0
2023,B3,2010-2014,House,Leitrim,1.0
2023,B3,2010-2014,House,Limerick,4.0
2023,B3,2010-2014,House,Longford,1.0
2023,B3,2010-2014,House,Louth,10.0
2023,B3,2010-2014,House,Mayo,1.0
2023,B3,2010-2014,House,Meath,4.0
2023,B3,2010-2014,House,Monaghan,3.0
2023,B3,2010-2014,House,Offaly,2.0
2023,B3,2010-2014,House,Roscommon,1.0
2023,B3,2010-2014,House,Sligo,1.0
2023,B3,2010-2014,House,Tipperary,3.0
2023,B3,2010-2014,House,Waterford,2.0
2023,B3,2010-2014,House,Westmeath,6.0
2023,B3,2010-2014,House,Wexford,2.0
2023,B3,2010-2014,House,Wicklow,6.0
2023,B3,2015-2019,Apartment,Cork,1.0
2023,B3,2015-2019,Apartment,Dublin,1.0
2023,B3,2015-2019,Apartment,Kildare,2.0
2023,B3,2015-2019,House,Cavan,1.0
2023,B3,2015-2019,House,Cork,1.0
2023,B3,2015-2019,House,Donegal,8.0
2023,B3,2015-2019,House,Dublin,3.0
2023,B3,2015-2019,House,Kerry,2.0
2023,B3,2015-2019,House,Kildare,1.0
2023,B3,2015-2019,House,Kilkenny,1.0
2023,B3,2015-2019,House,Limerick,1.0
2023,B3,2015-2019,House,Louth,1.0
2023,B3,2015-2019,House,Mayo,1.0
2023,B3,2015-2019,House,Meath,1.0
2023,B3,2015-2019,House,Monaghan,1.0
2023,B3,2015-2019,House,Offaly,1.0
2023,B3,2015-2019,House,Waterford,2.0
2023,B3,2015-2019,House,Westmeath,1.0
2023,B3,2015-2019,House,Wexford,1.0
2023,B3,2015-2019,House,Wicklow,2.0
2023,B3,2020-2024,Apartment,Kildare,1.0
2023,B3,2020-2024,Apartment,Offaly,1.0
2023,B3,2020-2024,Apartment,Waterford,1.0
2023,B3,2020-2024,House,Cavan,1.0
2023,B3,2020-2024,House,Clare,1.0
2023,B3,2020-2024,House,Cork,2.0
2023,B3,2020-2024,House,Dublin,1.0
2023,B3,2020-2024,House,Galway,1.0
2023,B3,2020-2024,House,Kerry,1.0
2023,B3,2020-2024,House,Kildare,1.0
2023,B3,2020-2024,House,Kilkenny,1.0
2023,B3,2020-2024,House,Louth,1.0
2023,B3,2020-2024,House,Wicklow,1.0
2023,C,2000-2004,Apartment,Carlow,12.0
2023,C,2000-2004,Apartment,Cavan,9.0
2023,C,2000-2004,Apartment,Clare,13.0
2023,C,2000-2004,Apartment,Cork,112.0
2023,C,2000-2004,Apartment,Donegal,7.0
2023,C,2000-2004,Apartment,Dublin,208.0
2023,C,2000-2004,Apartment,Galway,149.0
2023,C,2000-2004,Apartment,Kerry,19.0
2023,C,2000-2004,Apartment,Kildare,66.0
2023,C,2000-2004,Apartment,Kilkenny,7.0
2023,C,2000-2004,Apartment,Laois,13.0
2023,C,2000-2004,Apartment,Leitrim,18.0
2023,C,2000-2004,Apartment,Limerick,106.0
2023,C,2000-2004,Apartment,Longford,18.0
2023,C,2000-2004,Apartment,Louth,20.0
2023,C,2000-2004,Apartment,Mayo,10.0
2023,C,2000-2004,Apartment,Meath,38.0
2023,C,2000-2004,Apartment,Monaghan,6.0
2023,C,2000-2004,Apartment,Offaly,11.0
2023,C,2000-2004,Apartment,Roscommon,9.0
2023,C,2000-2004,Apartment,Sligo,24.0
2023,C,2000-2004,Apartment,Tipperary,15.0
2023,C,2000-2004,Apartment,Waterford,49.0
2023,C,2000-2004,Apartment,Westmeath,28.0
2023,C,2000-2004,Apartment,Wexford,26.0
2023,C,2000-2004,Apartment,Wicklow,45.0
2023,C,2000-2004,House,Carlow,104.0
2023,C,2000-2004,House,Cavan,133.0
2023,C,2000-2004,House,Clare,130.0
2023,C,2000-2004,House,Cork,557.0
2023,C,2000-2004,House,Donegal,315.0
2023,C,2000-2004,House,Dublin,310.0
2023,C,2000-2004,House,Galway,380.0
2023,C,2000-2004,House,Kerry,225.0
2023,C,2000-2004,House,Kildare,301.0
2023,C,2000-2004,House,Kilkenny,94.0
2023,C,2000-2004,House,Laois,140.0
2023,C,2000-2004,House,Leitrim,130.0
2023,C,2000-2004,House,Limerick,212.0
2023,C,2000-2004,House,Longford,60.0
2023,C,2000-2004,House,Louth,142.0
2023,C,2000-2004,House,Mayo,236.0
2023,C,2000-2004,House,Meath,288.0
2023,C,2000-2004,House,Monaghan,59.0
2023,C,2000-2004,House,Offaly,133.0
2023,C,2000-2004,House,Roscommon,150.0
2023,C,2000-2004,House,Sligo,136.0
2023,C,2000-2004,House,Tipperary,228.0
2023,C,2000-2004,House,Waterford,186.0
2023,C,2000-2004,House,Westmeath,161.0
2023,C,2000-2004,House,Wexford,309.0
2023,C,2000-2004,House,Wicklow,146.0
2023,C,2005-2009,Apartment,Carlow,24.0
2023,C,2005-2009,Apartment,Cavan,11.0
2023,C,2005-2009,Apartment,Clare,18.0
2023,C,2005-2009,Apartment,Cork,94.0
2023,C,2005-2009,Apartment,Donegal,18.0
2023,C,2005-2009,Apartment,Dublin,138.0
2023,C,2005-2009,Apartment,Galway,90.0
2023,C,2005-2009,Apartment,Kerry,9.0
2023,C,2005-2009,Apartment,Kildare,83.0
2023,C,2005-2009,Apartment,Kilkenny,10.0
2023,C,2005-2009,Apartment,Laois,40.0
2023,C,2005-2009,Apartment,Leitrim,7.0
2023,C,2005-2009,Apartment,Limerick,24.0
2023,C,2005-2009,Apartment,Longford,11.0
2023,C,2005-2009,Apartment,Louth,15.0
2023,C,2005-2009,Apartment,Mayo,34.0
2023,C,2005-2009,Apartment,Meath,70.0
2023,C,2005-2009,Apartment,Monaghan,15.0
2023,C,2005-2009,Apartment,Offaly,4.0
2023,C,2005-2009,Apartment,Roscommon,15.0
2023,C,2005-2009,Apartment,Sligo,32.0
2023,C,2005-2009,Apartment,Tipperary,21.0
2023,C,2005-2009,Apartment,Waterford,24.0
2023,C,2005-2009,Apartment,Westmeath,18.0
2023,C,2005-2009,Apartment,Wexford,28.0
2023,C,2005-2009,Apartment,Wicklow,95.0
2023,C,2005-2009,House,Carlow,55.0
2023,C,2005-2009,House,Cavan,93.0
2023,C,2005-2009,House,Clare,102.0
2023,C,2005-2009,House,Cork,238.0
2023,C,2005-2009,House,Donegal,176.0
2023,C,2005-2009,House,Dublin,94.0
2023,C,2005-2009,House,Galway,199.0
2023,C,2005-2009,House,Kerry,106.0
2023,C,2005-2009,House,Kildare,128.0
2023,C,2005-2009,House,Kilkenny,45.0
2023,C,2005-2009,House,Laois,124.0
2023,C,2005-2009,House,Leitrim,47.0
2023,C,2005-2009,House,Limerick,149.0
2023,C,2005-2009,House,Longford,81.0
2023,C,2005-2009,House,Louth,56.0
2023,C,2005-2009,House,Mayo,150.0
2023,C,2005-2009,House,Meath,99.0
2023,C,2005-2009,House,Monaghan,53.0
2023,C,2005-2009,House,Offaly,53.0
2023,C,2005-2009,House,Roscommon,104.0
2023,C,2005-2009,House,Sligo,64.0
2023,C,2005-2009,House,Tipperary,169.0
2023,C,2005-2009,House,Waterford,97.0
2023,C,2005-2009,House,Westmeath,43.0
2023,C,2005-2009,House,Wexford,210.0
2023,C,2005-2009,House,Wicklow,59.0
2023,C,2010-2014,Apartment,Galway,1.0
2023,C,2010-2014,Apartment,Kildare,1.0
2023,C,2010-2014,Apartment,Laois,4.0
2023,C,2010-2014,Apartment,Mayo,2.0
2023,C,2010-2014,House,Carlow,1.0
2023,C,2010-2014,House,Cork,4.0
2023,C,2010-2014,House,Galway,1.0
2023,C,2010-2014,House,Kerry,1.0
2023,C,2010-2014,House,Kildare,1.0
2023,C,2010-2014,House,Kilkenny,1.0
2023,C,2010-2014,House,Laois,1.0
2023,C,2010-2014,House,Leitrim,1.0
2023,C,2010-2014,House,Limerick,10.0
2023,C,2010-2014,House,Louth,3.0
2023,C,2010-2014,House,Mayo,1.0
2023,C,2010-2014,House,Monaghan,1.0
2023,C,2010-2014,House,Offaly,1.0
2023,C,2010-2014,House,Westmeath,1.0
2023,C,2010-2014,House,Wexford,1.0
2023,C,2015-2019,Apartment,Clare,1.0
2023,C,2015-2019,Apartment,Kildare,2.0
2023,C,2015-2019,Apartment,Meath,2.0
2023,C,2015-2019,House,Carlow,1.0
2023,C,2015-2019,House,Clare,1.0
2023,C,2015-2019,House,Cork,3.0
2023,C,2015-2019,House,Galway,1.0
2023,C,2015-2019,House,Kildare,1.0
2023,C,2015-2019,House,Laois,3.0
2023,C,2015-2019,House,Mayo,1.0
2023,C,2015-2019,House,Meath,1.0
2023,C,2015-2019,House,Monaghan,1.0
2023,C,2015-2019,House,Sligo,1.0
2023,C,2015-2019,House,Tipperary,1.0
2023,C,2015-2019,House,Wicklow,2.0
2023,C,2020-2024,Apartment,Kildare,2.0
2023,C,2020-2024,Apartment,Offaly,1.0
2023,C,2020-2024,House,Cavan,28.0
2023,C,2020-2024,House,Cork,60.0
2023,C,2020-2024,House,Donegal,1.0
2023,C,2020-2024,House,Dublin,3.0
2023,C,2020-2024,House,Galway,1.0
2023,C,2020-2024,House,Kildare,2.0
2023,C,2020-2024,House,Kilkenny,1.0
2023,C,2020-2024,House,Limerick,4.0
2023,C,2020-2024,House,Mayo,28.0
2023,C,2020-2024,House,Meath,2.0
2023,C,2020-2024,House,Sligo,22.0
2023,C,2020-2024,House,Tipperary,57.0
2023,D,2000-2004,Apartment,Carlow,6.0
2023,D,2000-2004,Apartment,Cavan,4.0
2023,D,2000-2004,Apartment,Clare,1.0
2023,D,2000-2004,Apartment,Cork,32.0
2023,D,2000-2004,Apartment,Donegal,4.0
2023,D,2000-2004,Apartment,Dublin,36.0
2023,D,2000-2004,Apartment,Galway,27.0
2023,D,2000-2004,Apartment,Kerry,5.0
2023,D,2000-2004,Apartment,Kildare,17.0
2023,D,2000-2004,Apartment,Kilkenny,4.0
2023,D,2000-2004,Apartment,Laois,3.0
2023,D,2000-2004,Apartment,Leitrim,5.0
2023,D,2000-2004,Apartment,Limerick,27.0
2023,D,2000-2004,Apartment,Longford,8.0
2023,D,2000-2004,Apartment,Louth,5.0
2023,D,2000-2004,Apartment,Mayo,5.0
2023,D,2000-2004,Apartment,Meath,12.0
2023,D,2000-2004,Apartment,Offaly,2.0
2023,D,2000-2004,Apartment,Roscommon,3.0
2023,D,2000-2004,Apartment,Sligo,18.0
2023,D,2000-2004,Apartment,Tipperary,5.0
2023,D,2000-2004,Apartment,Waterford,9.0
2023,D,2000-2004,Apartment,Westmeath,12.0
2023,D,2000-2004,Apartment,Wexford,8.0
2023,D,2000-2004,Apartment,Wicklow,12.0
2023,D,2000-2004,House,Carlow,22.0
2023,D,2000-2004,House,Cavan,15.0
2023,D,2000-2004,House,Clare,19.0
2023,D,2000-2004,House,Cork,49.0
2023,D,2000-2004,House,Donegal,44.0
2023,D,2000-2004,House,Dublin,38.0
2023,D,2000-2004,House,Galway,50.0
2023,D,2000-2004,House,Kerry,32.0
2023,D,2000-2004,House,Kildare,21.0
2023,D,2000-2004,House,Kilkenny,12.0
2023,D,2000-2004,House,Laois,21.0
2023,D,2000-2004,House,Leitrim,11.0
2023,D,2000-2004,House,Limerick,29.0
2023,D,2000-2004,House,Longford,14.0
2023,D,2000-2004,House,Louth,26.0
2023,D,2000-2004,House,Mayo,40.0
2023,D,2000-2004,House,Meath,23.0
2023,D,2000-2004,House,Monaghan,12.0
2023,D,2000-2004,House,Offaly,18.0
2023,D,2000-2004,House,Roscommon,20.0
2023,D,2000-2004,House,Sligo,35.0
2023,D,2000-2004,House,Tipperary,24.0
2023,D,2000-2004,House,Waterford,36.0
2023,D,2000-2004,House,Westmeath,11.0
2023,D,2000-2004,House,Wexford,56.0
2023,D,2000-2004,House,Wicklow,20.0
2023,D,2005-2009,Apartment,Carlow,6.0
2023,D,2005-2009,Apartment,Cavan,4.0
2023,D,2005-2009,Apartment,Clare,1.0
2023,D,2005-2009,Apartment,Cork,14.0
2023,D,2005-2009,Apartment,Donegal,5.0
2023,D,2005-2009,Apartment,Dublin,24.0
2023,D,2005-2009,Apartment,Galway,16.0
2023,D,2005-2009,Apartment,Kerry,1.0
2023,D,2005-2009,Apartment,Kildare,6.0
2023,D,2005-2009,Apartment,Kilkenny,2.0
2023,D,2005-2009,Apartment,Laois,1.0
2023,D,2005-2009,Apartment,Longford,1.0
2023,D,2005-2009,Apartment,Louth,2.0
2023,D,2005-2009,Apartment,Mayo,13.0
2023,D,2005-2009,Apartment,Meath,12.0
2023,D,2005-2009,Apartment,Sligo,19.0
2023,D,2005-2009,Apartment,Tipperary,4.0
2023,D,2005-2009,Apartment,Waterford,5.0
2023,D,2005-2009,Apartment,Westmeath,4.0
2023,D,2005-2009,Apartment,Wexford,8.0
2023,D,2005-2009,Apartment,Wicklow,1.0
2023,D,2005-2009,House,Carlow,2.0
2023,D,2005-2009,House,Cavan,2.0
2023,D,2005-2009,House,Clare,5.0
2023,D,2005-2009,House,Cork,27.0
2023,D,2005-2009,House,Donegal,9.0
2023,D,2005-2009,House,Dublin,1.0
2023,D,2005-2009,House,Galway,9.0
2023,D,2005-2009,House,Kerry,9.0
2023,D,2005-2009,House,Kildare,3.0
2023,D,2005-2009,House,Kilkenny,10.0
2023,D,2005-2009,House,Laois,5.0
2023,D,2005-2009,House,Leitrim,2.0
2023,D,2005-2009,House,Limerick,3.0
2023,D,2005-2009,House,Longford,3.0
2023,D,2005-2009,House,Louth,2.0
2023,D,2005-2009,House,Mayo,7.0
2023,D,2005-2009,House,Meath,2.0
2023,D,2005-2009,House,Monaghan,4.0
2023,D,2005-2009,House,Offaly,5.0
2023,D,2005-2009,House,Roscommon,3.0
2023,D,2005-2009,House,Sligo,5.0
2023,D,2005-2009,House,Tipperary,6.0
2023,D,2005-2009,House,Waterford,21.0
2023,D,2005-2009,House,Westmeath,2.0
2023,D,2005-2009,House,Wexford,4.0
2023,D,2005-2009,House,Wicklow,4.0
2023,D,2010-2014,House,Cork,1.0
2023,D,2010-2014,House,Leitrim,1.0
2023,D,2010-2014,House,Mayo,1.0
2023,D,2010-2014,House,Meath,1.0
2023,D,2015-2019,Apartment,Cork,1.0
2023,D,2015-2019,Apartment,Kildare,1.0
2023,D,2015-2019,House,Mayo,1.0
2023,D,2020-2024,Apartment,Laois,1.0
2023,D,2020-2024,Apartment,Westmeath,3.0
2023,D,2020-2024,House,Galway,1.0
2023,E,2000-2004,Apartment,Clare,1.0
2023,E,2000-2004,Apartment,Cork,10.0
2023,E,2000-2004,Apartment,Donegal,4.0
2023,E,2000-2004,Apartment,Dublin,1.0
2023,E,2000-2004,Apartment,Galway,1.0
2023,E,2000-2004,Apartment,Kildare,3.0
2023,E,2000-2004,Apartment,Laois,1.0
2023,E,2000-2004,Apartment,Limerick,2.0
2023,E,2000-2004,Apartment,Mayo,2.0
2023,E,2000-2004,Apartment,Roscommon,1.0
2023,E,2000-2004,Apartment,Sligo,2.0
2023,E,2000-2004,Apartment,Tipperary,2.0
2023,E,2000-2004,Apartment,Waterford,1.0
2023,E,2000-2004,Apartment,Wicklow,1.0
2023,E,2000-2004,House,Carlow,8.0
2023,E,2000-2004,House,Cavan,9.0
2023,E,2000-2004,House,Cork,5.0
2023,E,2000-2004,House,Donegal,3.0
2023,E,2000-2004,House,Dublin,4.0
2023,E,2000-2004,House,Galway,8.0
2023,E,2000-2004,House,Kerry,3.0
2023,E,2000-2004,House,Kildare,1.0
2023,E,2000-2004,House,Kilkenny,1.0
2023,E,2000-2004,House,Laois,1.0
2023,E,2000-2004,House,Leitrim,2.0
2023,E,2000-2004,House,Limerick,1.0
2023,E,2000-2004,House,Longford,2.0
2023,E,2000-2004,House,Louth,1.0
2023,E,2000-2004,House,Mayo,2.0
2023,E,2000-2004,House,Meath,6.0
2023,E,2000-2004,House,Offaly,2.0
2023,E,2000-2004,House,Roscommon,2.0
2023,E,2000-2004,House,Sligo,5.0
2023,E,2000-2004,House,Tipperary,3.0
2023,E,2000-2004,House,Waterford,9.0
